gene_id	symbol	entrezgene	chromosome_name	heatmap.id
LMB2-1.2_001691	NA	NA	NA	LMB2-1.2_001691
LMB2-1.2_001692	NA	NA	NA	LMB2-1.2_001692
LMB2-1.2_001693	NA	NA	NA	LMB2-1.2_001693
LMB2-1.2_001694	NA	NA	NA	LMB2-1.2_001694
LMB2-1.2_001695	NA	NA	NA	LMB2-1.2_001695
LMB2-1.2_001696	NA	NA	NA	LMB2-1.2_001696
LMB2-1.2_001697	NA	NA	NA	LMB2-1.2_001697
LMB2-1.2_001698	NA	NA	NA	LMB2-1.2_001698
LMB2-1.2_001699	NA	NA	NA	LMB2-1.2_001699
LMB2-1.2_001700	NA	NA	NA	LMB2-1.2_001700
LMB2-1.2_001701	NA	NA	NA	LMB2-1.2_001701
LMB2-1.2_001702	NA	NA	NA	LMB2-1.2_001702
LMB2-1.2_001703	NA	NA	NA	LMB2-1.2_001703
LMB2-1.2_001704	NA	NA	NA	LMB2-1.2_001704
LMB2-1.2_001705	NA	NA	NA	LMB2-1.2_001705
LMB2-1.2_001706	NA	NA	NA	LMB2-1.2_001706
LMB2-1.2_001707	NA	NA	NA	LMB2-1.2_001707
LMB2-1.2_001708	NA	NA	NA	LMB2-1.2_001708
LMB2-1.2_001709	NA	NA	NA	LMB2-1.2_001709
LMB2-1.2_001710	NA	NA	NA	LMB2-1.2_001710
LMB2-1.2_001711	NA	NA	NA	LMB2-1.2_001711
LMB2-1.2_001712	NA	NA	NA	LMB2-1.2_001712
LMB2-1.2_001713	NA	NA	NA	LMB2-1.2_001713
LMB2-1.2_001714	NA	NA	NA	LMB2-1.2_001714
LMB2-1.2_001715	NA	NA	NA	LMB2-1.2_001715
LMB2-1.2_001716	NA	NA	NA	LMB2-1.2_001716
LMB2-1.2_001717	NA	NA	NA	LMB2-1.2_001717
LMB2-1.2_001718	NA	NA	NA	LMB2-1.2_001718
LMB2-1.2_001719	NA	NA	NA	LMB2-1.2_001719
LMB2-1.2_001720	NA	NA	NA	LMB2-1.2_001720
LMB2-1.2_001721	NA	NA	NA	LMB2-1.2_001721
LMB2-1.2_001722	NA	NA	NA	LMB2-1.2_001722
LMB2-1.2_001723	NA	NA	NA	LMB2-1.2_001723
LMB2-1.2_001724	NA	NA	NA	LMB2-1.2_001724
LMB2-1.2_001725	NA	NA	NA	LMB2-1.2_001725
LMB2-1.2_001726	NA	NA	NA	LMB2-1.2_001726
LMB2-1.2_001727	NA	NA	NA	LMB2-1.2_001727
LMB2-1.2_001728	NA	NA	NA	LMB2-1.2_001728
LMB2-1.2_001729	NA	NA	NA	LMB2-1.2_001729
LMB2-1.2_001730	NA	NA	NA	LMB2-1.2_001730
LMB2-1.2_001731	NA	NA	NA	LMB2-1.2_001731
LMB2-1.2_001732	NA	NA	NA	LMB2-1.2_001732
LMB2-1.2_001733	NA	NA	NA	LMB2-1.2_001733
LMB2-1.2_001734	NA	NA	NA	LMB2-1.2_001734
LMB2-1.2_001735	NA	NA	NA	LMB2-1.2_001735
LMB2-1.2_001736	NA	NA	NA	LMB2-1.2_001736
LMB2-1.2_001737	NA	NA	NA	LMB2-1.2_001737
LMB2-1.2_001738	NA	NA	NA	LMB2-1.2_001738
LMB2-1.2_001739	NA	NA	NA	LMB2-1.2_001739
LMB2-1.2_001740	NA	NA	NA	LMB2-1.2_001740
LMB2-1.2_001741	NA	NA	NA	LMB2-1.2_001741
LMB2-1.2_001742	NA	NA	NA	LMB2-1.2_001742
LMB2-1.2_001743	NA	NA	NA	LMB2-1.2_001743
LMB2-1.2_001744	NA	NA	NA	LMB2-1.2_001744
LMB2-1.2_001745	NA	NA	NA	LMB2-1.2_001745
LMB2-1.2_001746	NA	NA	NA	LMB2-1.2_001746
LMB2-1.2_001747	NA	NA	NA	LMB2-1.2_001747
LMB2-1.2_001748	NA	NA	NA	LMB2-1.2_001748
LMB2-1.2_001749	NA	NA	NA	LMB2-1.2_001749
LMB2-1.2_001750	NA	NA	NA	LMB2-1.2_001750
LMB2-1.2_001751	NA	NA	NA	LMB2-1.2_001751
LMB2-1.2_001752	NA	NA	NA	LMB2-1.2_001752
LMB2-1.2_001753	NA	NA	NA	LMB2-1.2_001753
LMB2-1.2_001754	NA	NA	NA	LMB2-1.2_001754
LMB2-1.2_001755	NA	NA	NA	LMB2-1.2_001755
LMB2-1.2_001756	NA	NA	NA	LMB2-1.2_001756
LMB2-1.2_001757	NA	NA	NA	LMB2-1.2_001757
LMB2-1.2_001758	NA	NA	NA	LMB2-1.2_001758
LMB2-1.2_001759	NA	NA	NA	LMB2-1.2_001759
LMB2-1.2_001760	NA	NA	NA	LMB2-1.2_001760
LMB2-1.2_001761	NA	NA	NA	LMB2-1.2_001761
LMB2-1.2_001762	NA	NA	NA	LMB2-1.2_001762
LMB2-1.2_001763	NA	NA	NA	LMB2-1.2_001763
LMB2-1.2_001764	NA	NA	NA	LMB2-1.2_001764
LMB2-1.2_001765	NA	NA	NA	LMB2-1.2_001765
LMB2-1.2_001766	NA	NA	NA	LMB2-1.2_001766
LMB2-1.2_001767	NA	NA	NA	LMB2-1.2_001767
LMB2-1.2_001768	NA	NA	NA	LMB2-1.2_001768
LMB2-1.2_001769	NA	NA	NA	LMB2-1.2_001769
LMB2-1.2_001770	NA	NA	NA	LMB2-1.2_001770
LMB2-1.2_001771	NA	NA	NA	LMB2-1.2_001771
LMB2-1.2_001772	NA	NA	NA	LMB2-1.2_001772
LMB2-1.2_001773	NA	NA	NA	LMB2-1.2_001773
LMB2-1.2_001774	NA	NA	NA	LMB2-1.2_001774
LMB2-1.2_001775	NA	NA	NA	LMB2-1.2_001775
LMB2-1.2_001776	NA	NA	NA	LMB2-1.2_001776
LMB2-1.2_001777	NA	NA	NA	LMB2-1.2_001777
LMB2-1.2_001778	NA	NA	NA	LMB2-1.2_001778
LMB2-1.2_001779	NA	NA	NA	LMB2-1.2_001779
LMB2-1.2_001780	NA	NA	NA	LMB2-1.2_001780
LMB2-1.2_001781	NA	NA	NA	LMB2-1.2_001781
LMB2-1.2_001782	NA	NA	NA	LMB2-1.2_001782
LMB2-1.2_001783	NA	NA	NA	LMB2-1.2_001783
LMB2-1.2_001784	NA	NA	NA	LMB2-1.2_001784
LMB2-1.2_001785	NA	NA	NA	LMB2-1.2_001785
LMB2-1.2_001786	NA	NA	NA	LMB2-1.2_001786
LMB2-1.2_001787	NA	NA	NA	LMB2-1.2_001787
LMB2-1.2_001788	NA	NA	NA	LMB2-1.2_001788
LMB2-1.2_001789	NA	NA	NA	LMB2-1.2_001789
LMB2-1.2_001790	NA	NA	NA	LMB2-1.2_001790
LMB2-1.2_001791	NA	NA	NA	LMB2-1.2_001791
LMB2-1.2_001792	NA	NA	NA	LMB2-1.2_001792
LMB2-1.2_001793	NA	NA	NA	LMB2-1.2_001793
LMB2-1.2_001794	NA	NA	NA	LMB2-1.2_001794
LMB2-1.2_001795	NA	NA	NA	LMB2-1.2_001795
LMB2-1.2_001796	NA	NA	NA	LMB2-1.2_001796
LMB2-1.2_001797	NA	NA	NA	LMB2-1.2_001797
LMB2-1.2_001798	NA	NA	NA	LMB2-1.2_001798
LMB2-1.2_001799	NA	NA	NA	LMB2-1.2_001799
LMB2-1.2_001800	NA	NA	NA	LMB2-1.2_001800
LMB2-1.2_001801	NA	NA	NA	LMB2-1.2_001801
LMB2-1.2_001802	NA	NA	NA	LMB2-1.2_001802
LMB2-1.2_001803	NA	NA	NA	LMB2-1.2_001803
LMB2-1.2_001804	NA	NA	NA	LMB2-1.2_001804
LMB2-1.2_001805	NA	NA	NA	LMB2-1.2_001805
LMB2-1.2_001806	NA	NA	NA	LMB2-1.2_001806
LMB2-1.2_001807	NA	NA	NA	LMB2-1.2_001807
LMB2-1.2_001808	NA	NA	NA	LMB2-1.2_001808
LMB2-1.2_001809	NA	NA	NA	LMB2-1.2_001809
LMB2-1.2_001810	NA	NA	NA	LMB2-1.2_001810
LMB2-1.2_001811	NA	NA	NA	LMB2-1.2_001811
LMB2-1.2_001812	NA	NA	NA	LMB2-1.2_001812
LMB2-1.2_001813	NA	NA	NA	LMB2-1.2_001813
LMB2-1.2_001814	NA	NA	NA	LMB2-1.2_001814
LMB2-1.2_001815	NA	NA	NA	LMB2-1.2_001815
LMB2-1.2_001816	NA	NA	NA	LMB2-1.2_001816
LMB2-1.2_001817	NA	NA	NA	LMB2-1.2_001817
LMB2-1.2_001818	NA	NA	NA	LMB2-1.2_001818
LMB2-1.2_001819	NA	NA	NA	LMB2-1.2_001819
LMB2-1.2_001820	NA	NA	NA	LMB2-1.2_001820
LMB2-1.2_001821	NA	NA	NA	LMB2-1.2_001821
LMB2-1.2_001822	NA	NA	NA	LMB2-1.2_001822
LMB2-1.2_001823	NA	NA	NA	LMB2-1.2_001823
LMB2-1.2_001824	NA	NA	NA	LMB2-1.2_001824
LMB2-1.2_001825	NA	NA	NA	LMB2-1.2_001825
LMB2-1.2_001826	NA	NA	NA	LMB2-1.2_001826
LMB2-1.2_001827	NA	NA	NA	LMB2-1.2_001827
LMB2-1.2_001828	NA	NA	NA	LMB2-1.2_001828
LMB2-1.2_001829	NA	NA	NA	LMB2-1.2_001829
LMB2-1.2_001830	NA	NA	NA	LMB2-1.2_001830
LMB2-1.2_001831	NA	NA	NA	LMB2-1.2_001831
LMB2-1.2_001832	NA	NA	NA	LMB2-1.2_001832
LMB2-1.2_001833	NA	NA	NA	LMB2-1.2_001833
LMB2-1.2_001834	NA	NA	NA	LMB2-1.2_001834
LMB2-1.2_001835	NA	NA	NA	LMB2-1.2_001835
LMB2-1.2_001836	NA	NA	NA	LMB2-1.2_001836
LMB2-1.2_001837	NA	NA	NA	LMB2-1.2_001837
LMB2-1.2_001838	NA	NA	NA	LMB2-1.2_001838
LMB2-1.2_001839	NA	NA	NA	LMB2-1.2_001839
LMB2-1.2_001840	NA	NA	NA	LMB2-1.2_001840
LMB2-1.2_001841	NA	NA	NA	LMB2-1.2_001841
LMB2-1.2_001842	NA	NA	NA	LMB2-1.2_001842
LMB2-1.2_001843	NA	NA	NA	LMB2-1.2_001843
LMB2-1.2_001844	NA	NA	NA	LMB2-1.2_001844
LMB2-1.2_001845	NA	NA	NA	LMB2-1.2_001845
LMB2-1.2_001846	NA	NA	NA	LMB2-1.2_001846
LMB2-1.2_001847	NA	NA	NA	LMB2-1.2_001847
LMB2-1.2_001848	NA	NA	NA	LMB2-1.2_001848
LMB2-1.2_001849	NA	NA	NA	LMB2-1.2_001849
LMB2-1.2_001850	NA	NA	NA	LMB2-1.2_001850
LMB2-1.2_001851	NA	NA	NA	LMB2-1.2_001851
LMB2-1.2_001852	NA	NA	NA	LMB2-1.2_001852
LMB2-1.2_001853	NA	NA	NA	LMB2-1.2_001853
LMB2-1.2_001854	NA	NA	NA	LMB2-1.2_001854
LMB2-1.2_001855	NA	NA	NA	LMB2-1.2_001855
LMB2-1.2_001856	NA	NA	NA	LMB2-1.2_001856
LMB2-1.2_001857	NA	NA	NA	LMB2-1.2_001857
LMB2-1.2_001858	NA	NA	NA	LMB2-1.2_001858
LMB2-1.2_001859	NA	NA	NA	LMB2-1.2_001859
LMB2-1.2_001860	NA	NA	NA	LMB2-1.2_001860
LMB2-1.2_001861	NA	NA	NA	LMB2-1.2_001861
LMB2-1.2_001862	NA	NA	NA	LMB2-1.2_001862
LMB2-1.2_001863	NA	NA	NA	LMB2-1.2_001863
LMB2-1.2_001864	NA	NA	NA	LMB2-1.2_001864
LMB2-1.2_001865	NA	NA	NA	LMB2-1.2_001865
LMB2-1.2_001866	NA	NA	NA	LMB2-1.2_001866
LMB2-1.2_001867	NA	NA	NA	LMB2-1.2_001867
LMB2-1.2_001868	NA	NA	NA	LMB2-1.2_001868
LMB2-1.2_001869	NA	NA	NA	LMB2-1.2_001869
LMB2-1.2_001870	NA	NA	NA	LMB2-1.2_001870
LMB2-1.2_001871	NA	NA	NA	LMB2-1.2_001871
LMB2-1.2_001872	NA	NA	NA	LMB2-1.2_001872
LMB2-1.2_001873	NA	NA	NA	LMB2-1.2_001873
LMB2-1.2_001874	NA	NA	NA	LMB2-1.2_001874
LMB2-1.2_001875	NA	NA	NA	LMB2-1.2_001875
LMB2-1.2_001876	NA	NA	NA	LMB2-1.2_001876
LMB2-1.2_001877	NA	NA	NA	LMB2-1.2_001877
LMB2-1.2_001878	NA	NA	NA	LMB2-1.2_001878
LMB2-1.2_001879	NA	NA	NA	LMB2-1.2_001879
LMB2-1.2_001880	NA	NA	NA	LMB2-1.2_001880
LMB2-1.2_001881	NA	NA	NA	LMB2-1.2_001881
LMB2-1.2_001882	NA	NA	NA	LMB2-1.2_001882
LMB2-1.2_001883	NA	NA	NA	LMB2-1.2_001883
LMB2-1.2_001884	NA	NA	NA	LMB2-1.2_001884
LMB2-1.2_001885	NA	NA	NA	LMB2-1.2_001885
LMB2-1.2_001886	NA	NA	NA	LMB2-1.2_001886
LMB2-1.2_001887	NA	NA	NA	LMB2-1.2_001887
LMB2-1.2_001888	NA	NA	NA	LMB2-1.2_001888
LMB2-1.2_001889	NA	NA	NA	LMB2-1.2_001889
LMB2-1.2_001890	NA	NA	NA	LMB2-1.2_001890
LMB2-1.2_001891	NA	NA	NA	LMB2-1.2_001891
LMB2-1.2_001892	NA	NA	NA	LMB2-1.2_001892
LMB2-1.2_001893	NA	NA	NA	LMB2-1.2_001893
LMB2-1.2_001894	NA	NA	NA	LMB2-1.2_001894
LMB2-1.2_001895	NA	NA	NA	LMB2-1.2_001895
LMB2-1.2_001896	NA	NA	NA	LMB2-1.2_001896
LMB2-1.2_001897	NA	NA	NA	LMB2-1.2_001897
LMB2-1.2_001898	NA	NA	NA	LMB2-1.2_001898
LMB2-1.2_001899	NA	NA	NA	LMB2-1.2_001899
LMB2-1.2_001900	NA	NA	NA	LMB2-1.2_001900
LMB2-1.2_001901	NA	NA	NA	LMB2-1.2_001901
LMB2-1.2_001902	NA	NA	NA	LMB2-1.2_001902
LMB2-1.2_001903	NA	NA	NA	LMB2-1.2_001903
LMB2-1.2_001904	NA	NA	NA	LMB2-1.2_001904
LMB2-1.2_001905	NA	NA	NA	LMB2-1.2_001905
LMB2-1.2_001906	NA	NA	NA	LMB2-1.2_001906
LMB2-1.2_001907	NA	NA	NA	LMB2-1.2_001907
LMB2-1.2_001908	NA	NA	NA	LMB2-1.2_001908
LMB2-1.2_001909	NA	NA	NA	LMB2-1.2_001909
LMB2-1.2_001910	NA	NA	NA	LMB2-1.2_001910
LMB2-1.2_001911	NA	NA	NA	LMB2-1.2_001911
LMB2-1.2_001912	NA	NA	NA	LMB2-1.2_001912
LMB2-1.2_001913	NA	NA	NA	LMB2-1.2_001913
LMB2-1.2_001914	NA	NA	NA	LMB2-1.2_001914
LMB2-1.2_001915	NA	NA	NA	LMB2-1.2_001915
LMB2-1.2_001916	NA	NA	NA	LMB2-1.2_001916
LMB2-1.2_001917	NA	NA	NA	LMB2-1.2_001917
LMB2-1.2_001918	NA	NA	NA	LMB2-1.2_001918
LMB2-1.2_001919	NA	NA	NA	LMB2-1.2_001919
LMB2-1.2_001920	NA	NA	NA	LMB2-1.2_001920
LMB2-1.2_001921	NA	NA	NA	LMB2-1.2_001921
LMB2-1.2_001922	NA	NA	NA	LMB2-1.2_001922
LMB2-1.2_001923	NA	NA	NA	LMB2-1.2_001923
LMB2-1.2_001924	NA	NA	NA	LMB2-1.2_001924
LMB2-1.2_001925	NA	NA	NA	LMB2-1.2_001925
LMB2-1.2_001926	NA	NA	NA	LMB2-1.2_001926
LMB2-1.2_001927	NA	NA	NA	LMB2-1.2_001927
LMB2-1.2_001928	NA	NA	NA	LMB2-1.2_001928
LMB2-1.2_001929	NA	NA	NA	LMB2-1.2_001929
LMB2-1.2_001930	NA	NA	NA	LMB2-1.2_001930
LMB2-1.2_001931	NA	NA	NA	LMB2-1.2_001931
LMB2-1.2_001932	NA	NA	NA	LMB2-1.2_001932
LMB2-1.2_001933	NA	NA	NA	LMB2-1.2_001933
LMB2-1.2_001934	NA	NA	NA	LMB2-1.2_001934
LMB2-1.2_001935	NA	NA	NA	LMB2-1.2_001935
LMB2-1.2_001936	NA	NA	NA	LMB2-1.2_001936
LMB2-1.2_001937	NA	NA	NA	LMB2-1.2_001937
LMB2-1.2_001938	NA	NA	NA	LMB2-1.2_001938
LMB2-1.2_001939	NA	NA	NA	LMB2-1.2_001939
LMB2-1.2_001940	NA	NA	NA	LMB2-1.2_001940
LMB2-1.2_001941	NA	NA	NA	LMB2-1.2_001941
LMB2-1.2_001942	NA	NA	NA	LMB2-1.2_001942
LMB2-1.2_001943	NA	NA	NA	LMB2-1.2_001943
LMB2-1.2_001944	NA	NA	NA	LMB2-1.2_001944
LMB2-1.2_001945	NA	NA	NA	LMB2-1.2_001945
LMB2-1.2_001946	NA	NA	NA	LMB2-1.2_001946
LMB2-1.2_001947	NA	NA	NA	LMB2-1.2_001947
LMB2-1.2_001948	NA	NA	NA	LMB2-1.2_001948
LMB2-1.2_001949	NA	NA	NA	LMB2-1.2_001949
LMB2-1.2_001950	NA	NA	NA	LMB2-1.2_001950
LMB2-1.2_001951	NA	NA	NA	LMB2-1.2_001951
LMB2-1.2_001952	NA	NA	NA	LMB2-1.2_001952
LMB2-1.2_001953	NA	NA	NA	LMB2-1.2_001953
LMB2-1.2_001954	NA	NA	NA	LMB2-1.2_001954
LMB2-1.2_001955	NA	NA	NA	LMB2-1.2_001955
LMB2-1.2_001956	NA	NA	NA	LMB2-1.2_001956
LMB2-1.2_001957	NA	NA	NA	LMB2-1.2_001957
LMB2-1.2_001958	NA	NA	NA	LMB2-1.2_001958
LMB2-1.2_001959	NA	NA	NA	LMB2-1.2_001959
LMB2-1.2_001960	NA	NA	NA	LMB2-1.2_001960
LMB2-1.2_001961	NA	NA	NA	LMB2-1.2_001961
LMB2-1.2_001962	NA	NA	NA	LMB2-1.2_001962
LMB2-1.2_001963	NA	NA	NA	LMB2-1.2_001963
LMB2-1.2_001964	NA	NA	NA	LMB2-1.2_001964
LMB2-1.2_001965	NA	NA	NA	LMB2-1.2_001965
LMB2-1.2_001966	NA	NA	NA	LMB2-1.2_001966
LMB2-1.2_001967	NA	NA	NA	LMB2-1.2_001967
LMB2-1.2_001968	NA	NA	NA	LMB2-1.2_001968
LMB2-1.2_001969	NA	NA	NA	LMB2-1.2_001969
LMB2-1.2_001970	NA	NA	NA	LMB2-1.2_001970
LMB2-1.2_001971	NA	NA	NA	LMB2-1.2_001971
LMB2-1.2_001972	NA	NA	NA	LMB2-1.2_001972
LMB2-1.2_001973	NA	NA	NA	LMB2-1.2_001973
LMB2-1.2_001974	NA	NA	NA	LMB2-1.2_001974
LMB2-1.2_001975	NA	NA	NA	LMB2-1.2_001975
LMB2-1.2_001976	NA	NA	NA	LMB2-1.2_001976
LMB2-1.2_001977	NA	NA	NA	LMB2-1.2_001977
LMB2-1.2_001978	NA	NA	NA	LMB2-1.2_001978
LMB2-1.2_001979	NA	NA	NA	LMB2-1.2_001979
LMB2-1.2_001980	NA	NA	NA	LMB2-1.2_001980
LMB2-1.2_001981	NA	NA	NA	LMB2-1.2_001981
LMB2-1.2_001982	NA	NA	NA	LMB2-1.2_001982
LMB2-1.2_001983	NA	NA	NA	LMB2-1.2_001983
LMB2-1.2_001984	NA	NA	NA	LMB2-1.2_001984
LMB2-1.2_001985	NA	NA	NA	LMB2-1.2_001985
LMB2-1.2_001986	NA	NA	NA	LMB2-1.2_001986
LMB2-1.2_001987	NA	NA	NA	LMB2-1.2_001987
LMB2-1.2_001988	NA	NA	NA	LMB2-1.2_001988
LMB2-1.2_001989	NA	NA	NA	LMB2-1.2_001989
LMB2-1.2_001990	NA	NA	NA	LMB2-1.2_001990
LMB2-1.2_001991	NA	NA	NA	LMB2-1.2_001991
LMB2-1.2_001992	NA	NA	NA	LMB2-1.2_001992
LMB2-1.2_001993	NA	NA	NA	LMB2-1.2_001993
LMB2-1.2_001994	NA	NA	NA	LMB2-1.2_001994
LMB2-1.2_001995	NA	NA	NA	LMB2-1.2_001995
LMB2-1.2_001996	NA	NA	NA	LMB2-1.2_001996
LMB2-1.2_001997	NA	NA	NA	LMB2-1.2_001997
LMB2-1.2_001998	NA	NA	NA	LMB2-1.2_001998
LMB2-1.2_001999	NA	NA	NA	LMB2-1.2_001999
LMB2-1.2_002000	NA	NA	NA	LMB2-1.2_002000
LMB2-1.2_002001	NA	NA	NA	LMB2-1.2_002001
LMB2-1.2_002002	NA	NA	NA	LMB2-1.2_002002
LMB2-1.2_002003	NA	NA	NA	LMB2-1.2_002003
LMB2-1.2_002004	NA	NA	NA	LMB2-1.2_002004
LMB2-1.2_002005	NA	NA	NA	LMB2-1.2_002005
LMB2-1.2_002006	NA	NA	NA	LMB2-1.2_002006
LMB2-1.2_002007	NA	NA	NA	LMB2-1.2_002007
LMB2-1.2_002008	NA	NA	NA	LMB2-1.2_002008
LMB2-1.2_002009	NA	NA	NA	LMB2-1.2_002009
LMB2-1.2_002010	NA	NA	NA	LMB2-1.2_002010
LMB2-1.2_002011	NA	NA	NA	LMB2-1.2_002011
LMB2-1.2_002012	NA	NA	NA	LMB2-1.2_002012
LMB2-1.2_002013	NA	NA	NA	LMB2-1.2_002013
LMB2-1.2_002014	NA	NA	NA	LMB2-1.2_002014
LMB2-1.2_002015	NA	NA	NA	LMB2-1.2_002015
LMB2-1.2_002016	NA	NA	NA	LMB2-1.2_002016
LMB2-1.2_002017	NA	NA	NA	LMB2-1.2_002017
LMB2-1.2_002018	NA	NA	NA	LMB2-1.2_002018
LMB2-1.2_002019	NA	NA	NA	LMB2-1.2_002019
LMB2-1.2_002020	NA	NA	NA	LMB2-1.2_002020
LMB2-1.2_002021	NA	NA	NA	LMB2-1.2_002021
LMB2-1.2_002022	NA	NA	NA	LMB2-1.2_002022
LMB2-1.2_002023	NA	NA	NA	LMB2-1.2_002023
LMB2-1.2_002024	NA	NA	NA	LMB2-1.2_002024
LMB2-1.2_002025	NA	NA	NA	LMB2-1.2_002025
LMB2-1.2_002026	NA	NA	NA	LMB2-1.2_002026
LMB2-1.2_002027	NA	NA	NA	LMB2-1.2_002027
LMB2-1.2_002028	NA	NA	NA	LMB2-1.2_002028
LMB2-1.2_002029	NA	NA	NA	LMB2-1.2_002029
LMB2-1.2_002030	NA	NA	NA	LMB2-1.2_002030
LMB2-1.2_002031	NA	NA	NA	LMB2-1.2_002031
LMB2-1.2_002032	NA	NA	NA	LMB2-1.2_002032
LMB2-1.2_002033	NA	NA	NA	LMB2-1.2_002033
LMB2-1.2_002034	NA	NA	NA	LMB2-1.2_002034
LMB2-1.2_002035	NA	NA	NA	LMB2-1.2_002035
LMB2-1.2_002036	NA	NA	NA	LMB2-1.2_002036
LMB2-1.2_002037	NA	NA	NA	LMB2-1.2_002037
LMB2-1.2_002038	NA	NA	NA	LMB2-1.2_002038
LMB2-1.2_002039	NA	NA	NA	LMB2-1.2_002039
LMB2-1.2_002040	NA	NA	NA	LMB2-1.2_002040
LMB2-1.2_002041	NA	NA	NA	LMB2-1.2_002041
LMB2-1.2_002042	NA	NA	NA	LMB2-1.2_002042
LMB2-1.2_002043	NA	NA	NA	LMB2-1.2_002043
LMB2-1.2_002044	NA	NA	NA	LMB2-1.2_002044
LMB2-1.2_002045	NA	NA	NA	LMB2-1.2_002045
LMB2-1.2_002046	NA	NA	NA	LMB2-1.2_002046
LMB2-1.2_002047	NA	NA	NA	LMB2-1.2_002047
LMB2-1.2_002048	NA	NA	NA	LMB2-1.2_002048
LMB2-1.2_002049	NA	NA	NA	LMB2-1.2_002049
LMB2-1.2_002050	NA	NA	NA	LMB2-1.2_002050
LMB2-1.2_002051	NA	NA	NA	LMB2-1.2_002051
LMB2-1.2_002052	NA	NA	NA	LMB2-1.2_002052
LMB2-1.2_002053	NA	NA	NA	LMB2-1.2_002053
LMB2-1.2_002054	NA	NA	NA	LMB2-1.2_002054
LMB2-1.2_002055	NA	NA	NA	LMB2-1.2_002055
LMB2-1.2_002056	NA	NA	NA	LMB2-1.2_002056
LMB2-1.2_002057	NA	NA	NA	LMB2-1.2_002057
LMB2-1.2_002058	NA	NA	NA	LMB2-1.2_002058
LMB2-1.2_002059	NA	NA	NA	LMB2-1.2_002059
LMB2-1.2_002060	NA	NA	NA	LMB2-1.2_002060
LMB2-1.2_002061	NA	NA	NA	LMB2-1.2_002061
LMB2-1.2_002062	NA	NA	NA	LMB2-1.2_002062
LMB2-1.2_002063	NA	NA	NA	LMB2-1.2_002063
LMB2-1.2_002064	NA	NA	NA	LMB2-1.2_002064
LMB2-1.2_002065	NA	NA	NA	LMB2-1.2_002065
LMB2-1.2_002066	NA	NA	NA	LMB2-1.2_002066
LMB2-1.2_002067	NA	NA	NA	LMB2-1.2_002067
LMB2-1.2_002068	NA	NA	NA	LMB2-1.2_002068
LMB2-1.2_002069	NA	NA	NA	LMB2-1.2_002069
LMB2-1.2_002070	NA	NA	NA	LMB2-1.2_002070
LMB2-1.2_002071	NA	NA	NA	LMB2-1.2_002071
LMB2-1.2_002072	NA	NA	NA	LMB2-1.2_002072
LMB2-1.2_002073	NA	NA	NA	LMB2-1.2_002073
LMB2-1.2_002074	NA	NA	NA	LMB2-1.2_002074
LMB2-1.2_002075	NA	NA	NA	LMB2-1.2_002075
LMB2-1.2_002076	NA	NA	NA	LMB2-1.2_002076
LMB2-1.2_002077	NA	NA	NA	LMB2-1.2_002077
LMB2-1.2_002078	NA	NA	NA	LMB2-1.2_002078
LMB2-1.2_002079	NA	NA	NA	LMB2-1.2_002079
LMB2-1.2_002080	NA	NA	NA	LMB2-1.2_002080
LMB2-1.2_002081	NA	NA	NA	LMB2-1.2_002081
LMB2-1.2_002082	NA	NA	NA	LMB2-1.2_002082
LMB2-1.2_002083	NA	NA	NA	LMB2-1.2_002083
LMB2-1.2_002084	NA	NA	NA	LMB2-1.2_002084
LMB2-1.2_002085	NA	NA	NA	LMB2-1.2_002085
LMB2-1.2_002086	NA	NA	NA	LMB2-1.2_002086
LMB2-1.2_002087	NA	NA	NA	LMB2-1.2_002087
LMB2-1.2_002088	NA	NA	NA	LMB2-1.2_002088
LMB2-1.2_002089	NA	NA	NA	LMB2-1.2_002089
LMB2-1.2_002090	NA	NA	NA	LMB2-1.2_002090
LMB2-1.2_002091	NA	NA	NA	LMB2-1.2_002091
LMB2-1.2_002092	NA	NA	NA	LMB2-1.2_002092
LMB2-1.2_002093	NA	NA	NA	LMB2-1.2_002093
LMB2-1.2_002094	NA	NA	NA	LMB2-1.2_002094
LMB2-1.2_002095	NA	NA	NA	LMB2-1.2_002095
LMB2-1.2_002096	NA	NA	NA	LMB2-1.2_002096
LMB2-1.2_002097	NA	NA	NA	LMB2-1.2_002097
LMB2-1.2_002098	NA	NA	NA	LMB2-1.2_002098
LMB2-1.2_002099	NA	NA	NA	LMB2-1.2_002099
LMB2-1.2_002100	NA	NA	NA	LMB2-1.2_002100
LMB2-1.2_002101	NA	NA	NA	LMB2-1.2_002101
LMB2-1.2_002102	NA	NA	NA	LMB2-1.2_002102
LMB2-1.2_002103	NA	NA	NA	LMB2-1.2_002103
LMB2-1.2_002104	NA	NA	NA	LMB2-1.2_002104
LMB2-1.2_002105	NA	NA	NA	LMB2-1.2_002105
LMB2-1.2_002106	NA	NA	NA	LMB2-1.2_002106
LMB2-1.2_002107	NA	NA	NA	LMB2-1.2_002107
LMB2-1.2_002108	NA	NA	NA	LMB2-1.2_002108
LMB2-1.2_002109	NA	NA	NA	LMB2-1.2_002109
LMB2-1.2_002110	NA	NA	NA	LMB2-1.2_002110
LMB2-1.2_002111	NA	NA	NA	LMB2-1.2_002111
LMB2-1.2_002112	NA	NA	NA	LMB2-1.2_002112
LMB2-1.2_002113	NA	NA	NA	LMB2-1.2_002113
